State_Name,StudyYear,_75FCCInfant,_75FCCToddler,_75FCCPreschool,_75CInfant,_75CToddler,_75CPreschool
North Carolina,2015,$151.24 ,$140.74 ,$134.96 ,$204.58 ,$189.37 ,$179.09 
North Carolina,2016,$150.91 ,$151.52 ,$127.80 ,$208.05 ,$191.24 ,$169.39 
North Carolina,2017,$155.72 ,$162.30 ,$120.65 ,$211.52 ,$193.11 ,$159.69 
North Carolina,2018,$160.53 ,$173.08 ,$113.49 ,$214.98 ,$194.99 ,$149.99 
North Carolina,2014,$146.15 ,$136.18 ,$130.67 ,$191.70 ,$173.36 ,$179.30 
North Carolina,2015,$136.78 ,$127.29 ,$122.06 ,$185.03 ,$171.27 ,$161.97 
North Carolina,2016,$127.42 ,$118.40 ,$113.45 ,$183.35 ,$169.18 ,$144.64 
North Carolina,2017,$118.06 ,$109.51 ,$104.84 ,$181.67 ,$167.08 ,$127.32 
North Carolina,2018,$108.69 ,$100.62 ,$96.23 ,$179.99 ,$164.99 ,$109.99 
North Carolina,2014,$108.20 ,$103.42 ,$97.12 ,$168.01 ,$151.43 ,$155.22 
North Carolina,2015,$123.65 ,$115.07 ,$110.34 ,$167.26 ,$154.82 ,$146.42 
North Carolina,2016,$139.09 ,$126.71 ,$123.55 ,$168.17 ,$158.21 ,$137.61 
North Carolina,2017,$154.81 ,$138.35 ,$136.77 ,$169.08 ,$161.60 ,$128.80 
North Carolina,2018,$172.49 ,$149.99 ,$149.99 ,$169.99 ,$164.99 ,$119.99 
North Carolina,2014,$147.53 ,$135.14 ,$131.54 ,$210.63 ,$193.59 ,$189.82 
North Carolina,2015,$151.89 ,$141.35 ,$135.54 ,$205.47 ,$190.19 ,$179.86 
North Carolina,2016,$156.26 ,$147.56 ,$139.55 ,$205.31 ,$186.79 ,$169.91 
North Carolina,2017,$160.62 ,$153.78 ,$143.55 ,$205.15 ,$183.39 ,$159.95 
North Carolina,2018,$164.99 ,$159.99 ,$147.56 ,$204.99 ,$179.99 ,$149.99 
North Carolina,2014,$160.39 ,$147.14 ,$137.65 ,$221.70 ,$204.77 ,$207.91 
North Carolina,2015,$154.91 ,$144.16 ,$138.23 ,$209.54 ,$193.96 ,$183.43 
North Carolina,2016,$149.43 ,$141.18 ,$138.82 ,$208.93 ,$183.16 ,$158.95 
North Carolina,2017,$143.94 ,$138.20 ,$139.40 ,$208.31 ,$172.35 ,$134.47 
North Carolina,2018,$138.46 ,$135.22 ,$139.99 ,$207.69 ,$161.54 ,$109.99 
North Carolina,2014,$133.59 ,$112.01 ,$107.29 ,$172.47 ,$157.68 ,$156.00 
North Carolina,2015,$125.19 ,$116.50 ,$111.72 ,$169.35 ,$156.76 ,$148.25 
North Carolina,2016,$123.95 ,$121.00 ,$116.14 ,$169.56 ,$155.83 ,$140.49 
North Carolina,2017,$126.97 ,$125.49 ,$120.57 ,$169.77 ,$154.91 ,$132.74 
North Carolina,2018,$129.99 ,$129.99 ,$124.99 ,$169.99 ,$153.99 ,$124.99 
North Carolina,2014,$110.06 ,$104.53 ,$107.13 ,$175.31 ,$159.18 ,$149.94 
North Carolina,2015,$120.30 ,$111.95 ,$107.35 ,$162.73 ,$150.63 ,$142.45 
North Carolina,2016,$133.53 ,$124.63 ,$107.56 ,$153.48 ,$142.08 ,$134.96 
North Carolina,2017,$146.76 ,$137.31 ,$107.78 ,$144.24 ,$133.54 ,$127.48 
North Carolina,2018,$159.99 ,$149.99 ,$107.99 ,$134.99 ,$124.99 ,$119.99 
North Carolina,2014,$110.92 ,$108.08 ,$103.59 ,$169.34 ,$156.10 ,$149.88 
North Carolina,2015,$120.69 ,$112.31 ,$107.69 ,$163.25 ,$151.11 ,$142.91 
North Carolina,2016,$130.45 ,$116.54 ,$111.79 ,$160.50 ,$146.13 ,$135.94 
North Carolina,2017,$140.22 ,$120.76 ,$115.89 ,$157.74 ,$141.14 ,$128.96 
North Carolina,2018,$149.99 ,$124.99 ,$119.99 ,$154.99 ,$136.15 ,$121.99 
North Carolina,2014,$119.11 ,$112.69 ,$101.81 ,$172.86 ,$160.87 ,$155.51 
North Carolina,2015,$121.72 ,$113.27 ,$108.61 ,$164.64 ,$152.40 ,$144.13 
North Carolina,2016,$125.31 ,$113.84 ,$122.40 ,$156.93 ,$143.93 ,$132.75 
North Carolina,2017,$128.90 ,$114.42 ,$136.20 ,$149.21 ,$135.46 ,$121.37 
North Carolina,2018,$132.49 ,$114.99 ,$149.99 ,$141.49 ,$126.99 ,$109.99 
North Carolina,2014,$131.35 ,$123.76 ,$116.83 ,$190.31 ,$178.74 ,$171.41 
North Carolina,2015,$136.01 ,$126.57 ,$121.37 ,$183.98 ,$170.30 ,$161.06 
North Carolina,2016,$140.67 ,$129.38 ,$125.91 ,$184.32 ,$161.86 ,$150.70 
North Carolina,2017,$145.33 ,$132.18 ,$130.45 ,$184.65 ,$153.43 ,$140.35 
North Carolina,2018,$149.99 ,$134.99 ,$134.99 ,$184.99 ,$144.99 ,$129.99 
North Carolina,2014,$122.29 ,$114.98 ,$100.55 ,$168.91 ,$155.70 ,$148.25 
North Carolina,2015,$119.53 ,$111.23 ,$106.66 ,$161.68 ,$149.66 ,$141.54 
North Carolina,2016,$118.64 ,$107.48 ,$112.77 ,$158.56 ,$143.62 ,$134.82 
North Carolina,2017,$121.82 ,$103.74 ,$118.88 ,$155.43 ,$137.58 ,$128.10 
North Carolina,2018,$124.99 ,$99.99 ,$124.99 ,$152.31 ,$131.54 ,$121.38 
North Carolina,2014,$116.67 ,$102.35 ,$101.60 ,$170.85 ,$154.93 ,$149.16 
North Carolina,2015,$118.75 ,$110.51 ,$105.97 ,$160.64 ,$148.69 ,$140.62 
North Carolina,2016,$120.83 ,$118.67 ,$110.34 ,$155.42 ,$142.46 ,$132.08 
North Carolina,2017,$124.09 ,$126.83 ,$114.71 ,$150.21 ,$136.22 ,$123.53 
North Carolina,2018,$128.77 ,$134.99 ,$119.08 ,$144.99 ,$129.99 ,$114.99 
North Carolina,2014,$118.68 ,$111.28 ,$104.99 ,$176.70 ,$163.17 ,$159.76 
North Carolina,2015,$123.26 ,$114.71 ,$109.99 ,$166.73 ,$154.34 ,$145.96 
North Carolina,2016,$127.84 ,$118.13 ,$114.99 ,$161.08 ,$145.51 ,$132.15 
North Carolina,2017,$132.41 ,$121.56 ,$119.99 ,$155.42 ,$136.68 ,$118.34 
North Carolina,2018,$136.99 ,$124.99 ,$124.99 ,$149.77 ,$127.85 ,$104.54 
North Carolina,2014,$122.11 ,$112.74 ,$106.56 ,$174.95 ,$160.91 ,$154.05 
North Carolina,2015,$127.12 ,$118.30 ,$113.44 ,$171.96 ,$159.18 ,$150.53 
North Carolina,2016,$132.13 ,$123.87 ,$120.32 ,$174.64 ,$157.45 ,$147.02 
North Carolina,2017,$137.14 ,$129.43 ,$127.20 ,$177.31 ,$155.72 ,$143.50 
North Carolina,2018,$142.15 ,$135.00 ,$134.08 ,$179.99 ,$153.99 ,$139.99 
North Carolina,2014,$121.14 ,$109.84 ,$111.95 ,$168.56 ,$154.85 ,$147.12 
North Carolina,2015,$122.10 ,$113.63 ,$108.96 ,$165.17 ,$152.89 ,$144.59 
North Carolina,2016,$123.07 ,$117.42 ,$105.97 ,$167.11 ,$150.92 ,$142.05 
North Carolina,2017,$124.03 ,$121.20 ,$102.98 ,$169.05 ,$148.95 ,$139.52 
North Carolina,2018,$124.99 ,$124.99 ,$99.99 ,$170.99 ,$146.99 ,$136.99 
North Carolina,2014,$123.10 ,$111.89 ,$102.39 ,$168.37 ,$153.80 ,$142.82 
North Carolina,2015,$121.07 ,$112.67 ,$108.04 ,$163.77 ,$151.60 ,$143.37 
North Carolina,2016,$119.05 ,$113.44 ,$113.69 ,$164.18 ,$149.39 ,$143.91 
North Carolina,2017,$117.02 ,$114.22 ,$119.34 ,$164.58 ,$147.19 ,$144.45 
North Carolina,2018,$114.99 ,$114.99 ,$124.99 ,$164.99 ,$144.99 ,$144.99 
North Carolina,2014,$116.24 ,$105.27 ,$99.22 ,$167.10 ,$154.89 ,$151.29 
North Carolina,2015,$118.62 ,$110.39 ,$105.85 ,$160.46 ,$148.53 ,$140.47 
North Carolina,2016,$121.01 ,$115.52 ,$112.49 ,$156.59 ,$142.18 ,$129.65 
North Carolina,2017,$123.39 ,$120.64 ,$119.13 ,$152.72 ,$135.82 ,$118.82 
North Carolina,2018,$125.77 ,$125.77 ,$125.77 ,$148.85 ,$129.46 ,$108.00 
North Carolina,2014,$140.51 ,$135.62 ,$127.21 ,$201.03 ,$186.87 ,$183.92 
North Carolina,2015,$142.88 ,$132.96 ,$127.50 ,$193.27 ,$178.90 ,$169.19 
North Carolina,2016,$145.25 ,$130.31 ,$138.33 ,$188.16 ,$170.93 ,$154.46 
North Carolina,2017,$147.62 ,$127.65 ,$149.16 ,$183.04 ,$162.96 ,$139.72 
North Carolina,2018,$149.99 ,$124.99 ,$159.99 ,$177.92 ,$154.99 ,$124.99 
North Carolina,2014,$133.66 ,$125.33 ,$120.24 ,$193.56 ,$176.30 ,$165.19 
North Carolina,2015,$129.96 ,$120.94 ,$115.97 ,$175.79 ,$162.72 ,$153.89 
North Carolina,2016,$127.46 ,$116.55 ,$111.70 ,$162.19 ,$149.15 ,$142.59 
North Carolina,2017,$129.39 ,$112.16 ,$107.43 ,$148.59 ,$135.57 ,$131.29 
North Carolina,2018,$131.31 ,$107.77 ,$103.15 ,$134.99 ,$121.99 ,$119.99 
North Carolina,2014,$170.50 ,$158.96 ,$150.10 ,$233.04 ,$210.12 ,$217.70 
North Carolina,2015,$173.78 ,$161.72 ,$155.07 ,$235.07 ,$217.59 ,$205.77 
North Carolina,2016,$182.51 ,$164.47 ,$160.04 ,$238.63 ,$225.06 ,$193.85 
North Carolina,2017,$191.25 ,$167.23 ,$165.01 ,$242.20 ,$232.53 ,$181.92 
North Carolina,2018,$199.98 ,$169.99 ,$169.99 ,$245.77 ,$240.00 ,$169.99 
North Carolina,2014,$121.29 ,$112.60 ,$109.88 ,$180.53 ,$165.30 ,$158.88 
North Carolina,2015,$125.97 ,$117.22 ,$112.41 ,$170.39 ,$157.72 ,$149.16 
North Carolina,2016,$130.64 ,$121.84 ,$114.93 ,$164.44 ,$150.15 ,$139.44 
North Carolina,2017,$135.48 ,$126.46 ,$117.46 ,$158.49 ,$142.57 ,$129.71 
North Carolina,2018,$142.38 ,$131.08 ,$119.99 ,$152.54 ,$134.99 ,$119.99 
North Carolina,2014,$188.55 ,$175.14 ,$166.80 ,$257.90 ,$240.66 ,$243.14 
North Carolina,2015,$196.22 ,$182.60 ,$175.10 ,$265.42 ,$245.69 ,$232.35 
North Carolina,2016,$203.89 ,$190.06 ,$183.39 ,$283.56 ,$250.72 ,$221.56 
North Carolina,2017,$211.56 ,$197.52 ,$191.69 ,$301.70 ,$255.74 ,$210.77 
North Carolina,2018,$219.23 ,$204.99 ,$199.98 ,$319.85 ,$260.77 ,$199.98 
North Carolina,2014,$124.22 ,$117.39 ,$108.50 ,$182.97 ,$161.27 ,$158.31 
North Carolina,2015,$124.55 ,$115.90 ,$111.14 ,$168.48 ,$155.95 ,$147.48 
North Carolina,2016,$125.21 ,$114.42 ,$113.79 ,$160.65 ,$150.63 ,$136.65 
North Carolina,2017,$130.10 ,$112.94 ,$116.43 ,$152.82 ,$145.31 ,$125.82 
North Carolina,2018,$135.00 ,$111.46 ,$119.08 ,$144.99 ,$139.99 ,$114.99 
North Carolina,2014,$126.41 ,$114.86 ,$108.50 ,$180.56 ,$165.56 ,$163.20 
North Carolina,2015,$124.81 ,$116.14 ,$111.37 ,$168.82 ,$156.27 ,$147.79 
North Carolina,2016,$123.20 ,$117.43 ,$114.24 ,$168.93 ,$146.99 ,$132.37 
North Carolina,2017,$121.60 ,$118.71 ,$117.12 ,$169.04 ,$137.71 ,$116.95 
North Carolina,2018,$119.99 ,$119.99 ,$119.99 ,$169.15 ,$128.42 ,$101.54 
North Carolina,2014,$176.45 ,$164.44 ,$154.69 ,$262.10 ,$240.23 ,$222.19 
North Carolina,2015,$174.84 ,$162.70 ,$156.01 ,$236.50 ,$218.92 ,$207.03 
North Carolina,2016,$173.22 ,$160.96 ,$157.34 ,$216.00 ,$197.61 ,$191.87 
North Carolina,2017,$171.60 ,$159.23 ,$158.66 ,$195.49 ,$176.30 ,$176.70 
North Carolina,2018,$169.99 ,$157.49 ,$159.99 ,$174.99 ,$154.99 ,$161.54 
North Carolina,2014,$133.57 ,$126.14 ,$122.58 ,$195.68 ,$180.45 ,$170.19 
North Carolina,2015,$135.24 ,$125.85 ,$120.68 ,$182.94 ,$169.33 ,$160.14 
North Carolina,2016,$136.90 ,$125.57 ,$118.78 ,$171.95 ,$158.22 ,$150.09 
North Carolina,2017,$138.57 ,$125.28 ,$116.89 ,$160.97 ,$147.10 ,$140.04 
North Carolina,2018,$140.24 ,$124.99 ,$114.99 ,$149.99 ,$135.99 ,$129.99 
North Carolina,2014,$113.17 ,$105.52 ,$104.48 ,$153.95 ,$144.71 ,$148.61 
North Carolina,2015,$118.62 ,$110.39 ,$105.85 ,$160.46 ,$148.53 ,$140.47 
North Carolina,2016,$124.08 ,$115.26 ,$107.23 ,$166.97 ,$152.35 ,$157.31 
North Carolina,2017,$129.54 ,$120.12 ,$108.61 ,$173.48 ,$156.17 ,$174.15 
North Carolina,2018,$134.99 ,$124.99 ,$109.99 ,$179.99 ,$159.99 ,$190.98 
North Carolina,2014,$136.82 ,$129.31 ,$117.42 ,$190.35 ,$173.90 ,$166.65 
North Carolina,2015,$135.11 ,$125.73 ,$120.56 ,$182.76 ,$169.17 ,$159.99 
North Carolina,2016,$133.40 ,$122.15 ,$123.71 ,$175.50 ,$164.45 ,$153.32 
North Carolina,2017,$131.70 ,$118.57 ,$126.85 ,$168.24 ,$159.72 ,$146.66 
North Carolina,2018,$129.99 ,$114.99 ,$129.99 ,$160.99 ,$154.99 ,$139.99 
North Carolina,2014,$125.52 ,$112.83 ,$106.76 ,$173.22 ,$158.91 ,$159.77 
North Carolina,2015,$119.14 ,$110.87 ,$106.31 ,$161.16 ,$149.18 ,$141.08 
North Carolina,2016,$112.76 ,$108.91 ,$105.87 ,$149.10 ,$139.45 ,$122.38 
North Carolina,2017,$108.36 ,$106.95 ,$105.43 ,$137.05 ,$129.72 ,$103.69 
North Carolina,2018,$104.99 ,$104.99 ,$104.99 ,$124.99 ,$119.99 ,$84.99 
North Carolina,2014,$109.55 ,$116.38 ,$97.56 ,$155.95 ,$139.78 ,$146.85 
North Carolina,2015,$120.66 ,$112.28 ,$107.67 ,$163.21 ,$151.08 ,$142.88 
North Carolina,2016,$131.77 ,$108.19 ,$117.78 ,$170.47 ,$162.38 ,$156.91 
North Carolina,2017,$142.88 ,$104.09 ,$127.88 ,$177.73 ,$173.68 ,$170.95 
North Carolina,2018,$153.99 ,$99.99 ,$137.99 ,$184.99 ,$184.99 ,$184.99 
North Dakota,2014,$99.07 ,$93.05 ,$93.49 ,$129.37 ,$121.38 ,$118.89 
North Dakota,2015,$102.92 ,$96.06 ,$96.06 ,$132.08 ,$123.51 ,$123.51 
North Dakota,2016,$106.86 ,$101.70 ,$99.96 ,$138.75 ,$130.13 ,$124.07 
North Dakota,2017,$110.79 ,$107.33 ,$103.87 ,$145.42 ,$136.76 ,$124.64 
North Dakota,2018,$114.73 ,$112.97 ,$107.77 ,$152.08 ,$143.39 ,$129.93 
North Dakota,2014,$111.44 ,$104.66 ,$105.15 ,$145.49 ,$136.51 ,$133.73 
North Dakota,2015,$116.04 ,$108.30 ,$108.30 ,$148.92 ,$139.25 ,$139.25 
North Dakota,2016,$121.82 ,$115.96 ,$113.97 ,$158.20 ,$148.38 ,$141.40 
North Dakota,2017,$127.61 ,$123.62 ,$119.64 ,$167.49 ,$157.52 ,$143.56 
North Dakota,2018,$133.40 ,$131.28 ,$125.30 ,$176.78 ,$166.66 ,$151.04 
North Dakota,2014,$91.05 ,$85.51 ,$85.91 ,$118.86 ,$111.52 ,$109.26 
North Dakota,2015,$95.01 ,$88.68 ,$88.68 ,$121.93 ,$114.01 ,$114.01 
North Dakota,2016,$98.18 ,$93.43 ,$91.85 ,$127.47 ,$119.56 ,$114.01 
North Dakota,2017,$101.35 ,$98.18 ,$95.01 ,$133.02 ,$125.10 ,$114.01 
North Dakota,2018,$104.51 ,$102.93 ,$98.18 ,$138.56 ,$130.64 ,$118.37 
North Dakota,2014,$136.58 ,$128.11 ,$128.58 ,$177.69 ,$166.60 ,$163.89 
North Dakota,2015,$150.38 ,$140.36 ,$140.36 ,$192.99 ,$180.46 ,$180.46 
North Dakota,2016,$148.27 ,$140.98 ,$138.69 ,$192.42 ,$180.44 ,$172.45 
North Dakota,2017,$146.17 ,$141.60 ,$137.03 ,$191.85 ,$180.43 ,$164.44 
North Dakota,2018,$144.06 ,$142.22 ,$135.37 ,$191.28 ,$180.41 ,$163.32 
North Dakota,2014,$110.26 ,$103.56 ,$104.06 ,$144.01 ,$135.12 ,$132.31 
North Dakota,2015,$114.06 ,$106.46 ,$106.46 ,$146.38 ,$136.88 ,$136.88 
North Dakota,2016,$119.63 ,$113.87 ,$111.91 ,$155.35 ,$145.70 ,$138.86 
North Dakota,2017,$125.19 ,$121.28 ,$117.36 ,$164.31 ,$154.53 ,$140.84 
North Dakota,2018,$130.75 ,$128.69 ,$122.82 ,$173.27 ,$163.36 ,$148.05 
North Dakota,2014,$107.59 ,$101.04 ,$101.51 ,$140.46 ,$131.78 ,$129.11 
North Dakota,2015,$112.24 ,$104.76 ,$104.76 ,$144.05 ,$134.69 ,$134.69 
North Dakota,2016,$115.08 ,$109.50 ,$107.66 ,$149.41 ,$140.13 ,$133.68 
North Dakota,2017,$117.92 ,$114.23 ,$110.55 ,$154.77 ,$145.56 ,$132.66 
North Dakota,2018,$120.76 ,$118.97 ,$113.44 ,$160.13 ,$150.99 ,$136.79 
North Dakota,2014,$110.08 ,$103.32 ,$103.76 ,$143.48 ,$134.58 ,$132.10 
North Dakota,2015,$117.74 ,$109.89 ,$109.89 ,$151.09 ,$141.28 ,$141.28 
North Dakota,2016,$121.07 ,$115.20 ,$113.25 ,$157.18 ,$147.42 ,$140.61 
North Dakota,2017,$124.39 ,$120.51 ,$116.62 ,$163.27 ,$153.55 ,$139.94 
North Dakota,2018,$127.72 ,$125.82 ,$119.99 ,$169.35 ,$159.68 ,$144.67 
North Dakota,2014,$140.37 ,$131.81 ,$132.41 ,$183.19 ,$171.86 ,$168.44 
North Dakota,2015,$147.21 ,$137.40 ,$137.40 ,$188.92 ,$176.65 ,$176.65 
North Dakota,2016,$151.70 ,$144.35 ,$141.91 ,$196.96 ,$184.73 ,$176.18 
North Dakota,2017,$156.19 ,$151.31 ,$146.43 ,$205.00 ,$192.80 ,$175.72 
North Dakota,2018,$160.68 ,$158.27 ,$150.95 ,$213.04 ,$200.87 ,$181.99 
North Dakota,2014,$140.74 ,$132.21 ,$132.84 ,$183.86 ,$172.52 ,$168.89 
North Dakota,2015,$145.14 ,$135.46 ,$135.46 ,$186.26 ,$174.17 ,$174.17 
North Dakota,2016,$149.42 ,$142.18 ,$139.78 ,$194.00 ,$181.95 ,$173.55 
North Dakota,2017,$153.71 ,$148.91 ,$144.10 ,$201.74 ,$189.74 ,$172.92 
North Dakota,2018,$158.00 ,$155.63 ,$148.42 ,$209.49 ,$197.52 ,$178.95 
North Dakota,2014,$91.97 ,$86.37 ,$86.77 ,$120.05 ,$112.62 ,$110.37 
North Dakota,2015,$96.24 ,$89.82 ,$89.82 ,$123.51 ,$115.49 ,$115.49 
North Dakota,2016,$100.52 ,$95.67 ,$94.04 ,$130.53 ,$122.42 ,$116.69 
North Dakota,2017,$104.80 ,$101.52 ,$98.25 ,$137.55 ,$129.36 ,$117.90 
North Dakota,2018,$109.08 ,$107.37 ,$102.46 ,$144.57 ,$136.30 ,$123.51 
North Dakota,2014,$108.36 ,$101.76 ,$102.23 ,$141.44 ,$132.70 ,$130.03 
North Dakota,2015,$113.23 ,$105.69 ,$105.69 ,$145.32 ,$135.88 ,$135.88 
North Dakota,2016,$117.46 ,$111.78 ,$109.88 ,$152.51 ,$143.04 ,$136.39 
North Dakota,2017,$121.68 ,$117.88 ,$114.08 ,$159.71 ,$150.20 ,$136.89 
North Dakota,2018,$125.91 ,$123.98 ,$118.27 ,$166.91 ,$157.36 ,$142.59 
North Dakota,2014,$99.37 ,$93.28 ,$93.67 ,$129.54 ,$121.51 ,$119.25 
North Dakota,2015,$106.09 ,$99.02 ,$99.02 ,$136.15 ,$127.31 ,$127.31 
North Dakota,2016,$121.97 ,$116.28 ,$114.13 ,$158.54 ,$148.74 ,$141.20 
North Dakota,2017,$137.86 ,$133.55 ,$129.24 ,$180.94 ,$170.17 ,$155.09 
North Dakota,2018,$153.74 ,$150.82 ,$144.35 ,$203.33 ,$191.60 ,$173.84 
North Dakota,2014,$120.53 ,$113.06 ,$113.48 ,$156.82 ,$147.04 ,$144.63 
North Dakota,2015,$132.62 ,$123.78 ,$123.78 ,$170.20 ,$159.15 ,$159.15 
North Dakota,2016,$141.20 ,$134.44 ,$132.10 ,$183.39 ,$172.01 ,$163.82 
North Dakota,2017,$149.77 ,$145.09 ,$140.41 ,$196.58 ,$184.88 ,$168.49 
North Dakota,2018,$158.35 ,$155.75 ,$148.73 ,$209.77 ,$197.74 ,$179.25 
North Dakota,2014,$94.94 ,$89.16 ,$89.58 ,$123.94 ,$116.29 ,$113.93 
North Dakota,2015,$98.97 ,$92.37 ,$92.37 ,$127.01 ,$118.76 ,$118.76 
North Dakota,2016,$102.47 ,$97.52 ,$95.86 ,$133.05 ,$124.79 ,$118.99 
North Dakota,2017,$105.97 ,$102.66 ,$99.35 ,$139.09 ,$130.81 ,$119.22 
North Dakota,2018,$109.48 ,$107.81 ,$102.84 ,$145.13 ,$136.84 ,$123.99 
North Dakota,2014,$91.05 ,$85.51 ,$85.91 ,$118.86 ,$111.52 ,$109.26 
North Dakota,2015,$95.01 ,$88.68 ,$88.68 ,$121.93 ,$114.01 ,$114.01 
North Dakota,2016,$98.18 ,$93.43 ,$91.85 ,$127.47 ,$119.56 ,$114.01 
North Dakota,2017,$101.35 ,$98.18 ,$95.01 ,$133.02 ,$125.10 ,$114.01 
North Dakota,2018,$104.51 ,$102.93 ,$98.18 ,$138.56 ,$130.64 ,$118.37 
North Dakota,2014,$95.06 ,$89.26 ,$89.66 ,$124.04 ,$116.37 ,$114.07 
North Dakota,2015,$99.84 ,$93.18 ,$93.18 ,$128.13 ,$119.81 ,$119.81 
North Dakota,2016,$104.15 ,$99.12 ,$97.43 ,$135.24 ,$126.84 ,$120.91 
North Dakota,2017,$108.46 ,$105.07 ,$101.68 ,$142.35 ,$133.87 ,$122.01 
North Dakota,2018,$112.76 ,$111.01 ,$105.92 ,$149.46 ,$140.91 ,$127.69 
North Dakota,2014,$105.03 ,$98.64 ,$99.10 ,$137.12 ,$128.65 ,$126.04 
North Dakota,2015,$109.49 ,$102.19 ,$102.19 ,$140.51 ,$131.39 ,$131.39 
North Dakota,2016,$114.10 ,$108.59 ,$106.74 ,$148.15 ,$138.96 ,$132.46 
North Dakota,2017,$118.70 ,$114.99 ,$111.28 ,$155.80 ,$146.52 ,$133.54 
North Dakota,2018,$123.31 ,$121.40 ,$115.83 ,$163.44 ,$154.09 ,$139.64 
North Dakota,2014,$141.96 ,$133.35 ,$133.98 ,$185.41 ,$173.97 ,$170.36 
North Dakota,2015,$147.04 ,$137.24 ,$137.24 ,$188.71 ,$176.45 ,$176.45 
North Dakota,2016,$149.41 ,$142.14 ,$139.77 ,$193.96 ,$181.90 ,$173.60 
North Dakota,2017,$151.78 ,$147.03 ,$142.29 ,$199.21 ,$187.35 ,$170.75 
North Dakota,2018,$154.14 ,$151.93 ,$144.82 ,$204.46 ,$192.80 ,$174.64 
North Dakota,2014,$91.88 ,$86.31 ,$86.72 ,$120.02 ,$112.61 ,$110.26 
North Dakota,2015,$95.01 ,$88.68 ,$88.68 ,$121.93 ,$114.01 ,$114.01 
North Dakota,2016,$98.52 ,$93.76 ,$92.17 ,$127.93 ,$119.98 ,$114.40 
North Dakota,2017,$102.04 ,$98.85 ,$95.66 ,$133.92 ,$125.95 ,$114.79 
North Dakota,2018,$105.55 ,$103.93 ,$99.15 ,$139.92 ,$131.92 ,$119.53 
North Dakota,2014,$94.50 ,$88.82 ,$89.28 ,$123.64 ,$116.05 ,$113.40 
North Dakota,2015,$95.01 ,$88.68 ,$88.68 ,$121.93 ,$114.01 ,$114.01 
North Dakota,2016,$100.08 ,$95.27 ,$93.63 ,$129.97 ,$121.91 ,$116.15 
North Dakota,2017,$105.15 ,$101.87 ,$98.58 ,$138.01 ,$129.80 ,$118.30 
North Dakota,2018,$110.22 ,$108.46 ,$103.53 ,$146.05 ,$137.69 ,$124.79 
North Dakota,2014,$99.64 ,$93.53 ,$93.94 ,$129.92 ,$121.86 ,$119.57 
North Dakota,2015,$106.08 ,$99.01 ,$99.01 ,$136.14 ,$127.30 ,$127.30 
North Dakota,2016,$107.54 ,$102.30 ,$100.60 ,$139.60 ,$130.92 ,$124.96 
North Dakota,2017,$109.00 ,$105.59 ,$102.19 ,$143.06 ,$134.55 ,$122.63 
North Dakota,2018,$110.46 ,$108.89 ,$103.78 ,$146.53 ,$138.17 ,$125.15 
North Dakota,2014,$94.19 ,$88.50 ,$88.94 ,$123.13 ,$115.55 ,$113.03 
North Dakota,2015,$96.09 ,$89.69 ,$89.69 ,$123.32 ,$115.31 ,$115.31 
North Dakota,2016,$98.72 ,$93.93 ,$92.35 ,$128.17 ,$120.21 ,$114.66 
North Dakota,2017,$101.35 ,$98.18 ,$95.01 ,$133.02 ,$125.10 ,$114.01 
North Dakota,2018,$103.97 ,$102.43 ,$97.67 ,$137.87 ,$129.99 ,$117.77 
North Dakota,2014,$104.36 ,$97.97 ,$98.40 ,$136.10 ,$127.67 ,$125.23 
North Dakota,2015,$110.60 ,$103.23 ,$103.23 ,$141.94 ,$132.72 ,$132.72 
North Dakota,2016,$111.10 ,$105.67 ,$103.92 ,$144.20 ,$135.23 ,$129.13 
North Dakota,2017,$111.59 ,$108.10 ,$104.62 ,$146.46 ,$137.74 ,$125.54 
North Dakota,2018,$112.08 ,$110.54 ,$105.31 ,$148.72 ,$140.25 ,$127.01 
North Dakota,2014,$107.83 ,$101.24 ,$101.68 ,$140.65 ,$131.94 ,$129.40 
North Dakota,2015,$114.08 ,$106.47 ,$106.47 ,$146.40 ,$136.89 ,$136.89 
North Dakota,2016,$113.16 ,$107.60 ,$105.85 ,$146.86 ,$137.72 ,$131.58 
North Dakota,2017,$112.24 ,$108.73 ,$105.23 ,$147.32 ,$138.55 ,$126.27 
North Dakota,2018,$111.32 ,$109.86 ,$104.60 ,$147.78 ,$139.38 ,$126.19 
North Dakota,2014,$100.29 ,$94.18 ,$94.62 ,$130.93 ,$122.84 ,$120.34 
North Dakota,2015,$104.51 ,$97.55 ,$97.55 ,$134.13 ,$125.42 ,$125.42 
North Dakota,2016,$103.23 ,$98.16 ,$96.56 ,$133.97 ,$125.63 ,$120.06 
North Dakota,2017,$101.96 ,$98.77 ,$95.58 ,$133.82 ,$125.85 ,$114.70 
North Dakota,2018,$100.68 ,$99.38 ,$94.60 ,$133.66 ,$126.07 ,$114.13 
North Dakota,2014,$99.01 ,$92.94 ,$93.34 ,$129.09 ,$121.09 ,$118.81 
North Dakota,2015,$105.38 ,$98.36 ,$98.36 ,$135.24 ,$126.46 ,$126.46 
North Dakota,2016,$104.01 ,$98.89 ,$97.29 ,$134.98 ,$126.58 ,$120.96 
North Dakota,2017,$102.64 ,$99.43 ,$96.22 ,$134.71 ,$126.69 ,$115.47 
